molecule_smi,active
O=c1cc(-c2ccc(O)cc2)oc2c1ccc1ccccc12,1.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,1.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,1.0
O=c1cc(-c2ccc(O)cc2)oc2ccc3ccccc3c12,1.0
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,1.0
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.0
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,1.0
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1.0
O=c1cc(-c2ccccc2)oc2cccc(O)c12,1.0
O=c1cc(-c2ccccc2)oc2ccccc12,1.0
O=c1cc(-c2ccco2)oc2c1ccc1ccccc12,1.0
O=c1cc(-c2ccco2)oc2ccccc12,1.0
O=c1cc(C=Cc2ccccc2)oc2c1ccc1ccccc12,1.0
O=c1cc(C=Cc2ccccc2)oc2ccccc12,1.0
O=c1cc(CCc2ccccc2)oc2cccc(O)c12,1.0
O=c1cc(O)c2ccccc2o1,1.0
O=c1ccc2cc(O)ccc2o1,1.0
O=c1ccc2ccc(O)cc2o1,1.0
O=c1ccc2ccc(OCc3ccccc3)cc2o1,1.0
O=c1ccc2ccccc2c2ccccc12,1.0
O=c1ccc2ccccc2o1,1.0
O=c1oc(-c2ccc(O)c(O)c2)cc2cccc(O)c12,1.0
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,1.0
O=c1oc2cc(O)ccc2cc1-c1ccccc1,1.0
O=c1oc2ccccc2c2oc3cc(O)c(O)cc3c12,1.0
O=c1oc2ccccc2cc1-c1ccccc1,1.0
O=c1oc2ccccc2cc1O,1.0
OC(CC(O)c1ccccc1)c1ccccc1,1.0
OC(CCCC(O)c1ccccc1)c1ccccc1,1.0
OCC(O)C(O)C(O)C(O)CO,1.0
OCC(O)CO,1.0
OCC1CCC(Cc2ccc(-c3ccccc3)cc2)O1,1.0
OCCC1CC(O)C(O)C2(Cc3ccccc3CO2)O1,1.0
OCCOC1CCCc2oc(-c3ccccc3)c(C#CC3(O)CCCCC3)c21,1.0
OCCOCCOCCO,1.0
OCCOCCOCCOCCO,1.0
OCCOCCOc1ccccc1OCCOCCO,1.0
OCc1ccc(-c2ccccc2)c(-c2ccccc2)c1,1.0
OCc1ccccc1,1.0
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,1.0
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,1.0
Oc1ccc(-c2cccc(-c3ccc(O)cc3)c2)cc1,1.0
Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1,1.0
Oc1ccc(C23CCCC2C2(CCCC2)c2ccc(O)cc2O3)c(O)c1,1.0
Oc1ccc(C2OCC3C(c4ccc(O)c(O)c4)OCC23)cc1O,0.5
Oc1ccc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)cc1O,0.7
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.9583333333333334
Oc1ccc(O)c2c(O)cccc12,1.0
Oc1ccc(O)cc1,1.0
Oc1ccc(Oc2ccc(Oc3ccc(O)cc3)cc2)cc1,1.0
Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,1.0
Oc1ccc2c(c1)oc1cc(O)ccc12,1.0
Oc1cccc(O)c1,1.0
Oc1cccc(O)c1O,1.0
Oc1ccccc1,1.0
Oc1ccccc1-c1ccccc1,0.8333333333333334
Oc1ccccc1O,1.0
c1cc(OCC2CO2)cc(OCC2CO2)c1,1.0
c1cc2c(cc1C1OCC3C(c4ccc5c(c4)OCO5)OCC13)OCO2,0.5
c1cc2c3c(c1)ccc1cccc(c13)C2,1.0
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1.0
c1cc2ccc3cccc4ccc(c1)c2c34,1.0
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0
c1ccc(-c2ccccc2)cc1,1.0
c1ccc(OCCOCCOc2ccccc2)cc1,1.0
c1ccc(OCCOc2ccccc2)cc1,1.0
c1ccc(Oc2ccccc2)cc1,1.0
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,1.0
c1ccc2c(c1)-c1cccc3cccc-2c13,1.0
c1ccc2c(c1)OCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCO2,1.0
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1.0
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1.0
c1ccc2c(c1)ccc1c3ccccc3ccc21,1.0
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,1.0
c1ccc2c(c1)ccc1ccccc12,1.0
c1ccc2c(c1)oc1ccccc12,1.0
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1.0
c1ccc2cc3c(ccc4ccccc43)cc2c1,1.0
c1ccc2cc3ccccc3cc2c1,1.0
c1ccc2occc2c1,1.0
O=C1C(=Cc2ccco2)CCC1=Cc1ccco1,1.0
